datetime,Content_Service,Media_Service,rps,n_containers,hour,minute,second,dayofweek,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,day_pos,day_pos_sin,day_pos_cos,lag_30s,lag_1m,lag_2m,lag_5m,lag_10m,lag_30m,lag_1h,lag_6h,lag_24h,roll_1m_mean,roll_1m_std,roll_1m_max,roll_5m_mean,roll_5m_std,roll_5m_max,roll_15m_mean,roll_15m_std,roll_15m_max,roll_30m_mean,roll_30m_std,roll_30m_max,roll_1h_mean,roll_1h_std,roll_1h_max,diff_1,diff_2,diff_10,pct_chg_1,same_time_yesterday
1995-09-07 13:55:00,12,33,42,5,13,55,0,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5799,-0.4810,-0.8767,45.0000,33.0000,39.0000,30.0000,27.0000,45.0000,27.0000,24.0000,24.0000,43.5000,2.1213,45.0000,39.0000,4.8990,45.0000,34.8000,8.2479,51.0000,35.2500,9.1700,63.0000,32.6500,9.3841,63.0000,-3.0000,9.0000,12.0000,-0.0667,24.0000
1995-09-07 13:55:30,9,30,36,4,13,55,30,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5802,-0.4829,-0.8757,42.0000,45.0000,36.0000,33.0000,24.0000,63.0000,18.0000,21.0000,30.0000,39.0000,4.2426,42.0000,39.3000,4.5717,45.0000,35.3000,7.8263,51.0000,34.8000,8.4167,57.0000,32.8000,9.2914,63.0000,-6.0000,-9.0000,3.0000,-0.1429,30.0000
1995-09-07 13:56:00,9,21,27,3,13,56,0,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5806,-0.4848,-0.8746,36.0000,42.0000,33.0000,45.0000,27.0000,51.0000,21.0000,21.0000,30.0000,31.5000,6.3640,36.0000,37.5000,5.5227,45.0000,35.0000,7.9698,51.0000,34.4000,8.2013,57.0000,32.8500,9.2433,63.0000,-9.0000,-15.0000,-18.0000,-0.2500,30.0000
1995-09-07 13:56:30,9,30,36,4,13,56,30,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5809,-0.4867,-0.8736,27.0000,36.0000,45.0000,36.0000,51.0000,30.0000,36.0000,21.0000,24.0000,31.5000,6.3640,36.0000,37.5000,5.5227,45.0000,34.7000,7.7466,51.0000,34.5000,8.1833,57.0000,32.8500,9.2433,63.0000,9.0000,0.0000,0.0000,0.3333,24.0000
1995-09-07 13:57:00,12,18,21,3,13,57,0,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5813,-0.4886,-0.8725,36.0000,27.0000,42.0000,45.0000,51.0000,24.0000,36.0000,18.0000,30.0000,28.5000,10.6066,36.0000,35.1000,6.9354,45.0000,34.4000,8.1011,51.0000,34.4500,8.2574,57.0000,32.7250,9.3016,63.0000,-15.0000,-6.0000,-24.0000,-0.4167,30.0000
1995-09-07 13:57:30,9,24,27,3,13,57,30,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5816,-0.4905,-0.8714,21.0000,36.0000,36.0000,36.0000,33.0000,39.0000,24.0000,21.0000,42.0000,24.0000,4.2426,27.0000,34.2000,7.3756,45.0000,34.3000,8.1754,51.0000,34.2500,8.2905,57.0000,32.7500,9.2820,63.0000,6.0000,-9.0000,-9.0000,0.2857,42.0000
1995-09-07 13:58:00,15,39,39,4,13,58,0,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5819,-0.4924,-0.8704,27.0000,21.0000,27.0000,39.0000,39.0000,36.0000,33.0000,18.0000,27.0000,33.0000,8.4853,39.0000,34.2000,7.3756,45.0000,34.4000,8.2152,51.0000,34.3000,8.3103,57.0000,32.8000,9.2995,63.0000,12.0000,18.0000,0.0000,0.4444,27.0000
1995-09-07 13:58:30,12,30,33,4,13,58,30,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5823,-0.4943,-0.8693,39.0000,27.0000,36.0000,36.0000,33.0000,30.0000,15.0000,21.0000,15.0000,36.0000,4.2426,39.0000,33.9000,7.3553,45.0000,34.9000,7.6174,51.0000,34.3500,8.2930,57.0000,32.9500,9.1540,63.0000,-6.0000,6.0000,-3.0000,-0.1538,15.0000
1995-09-07 13:59:00,9,33,39,4,13,59,0,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5826,-0.4962,-0.8682,33.0000,39.0000,21.0000,33.0000,30.0000,57.0000,30.0000,24.0000,42.0000,36.0000,4.2426,39.0000,34.5000,7.5166,45.0000,35.0000,7.6519,51.0000,34.0500,7.7687,54.0000,33.0250,9.1665,63.0000,6.0000,0.0000,6.0000,0.1818,42.0000
1995-09-07 13:59:30,6,24,30,3,13,59,30,3,0,1,-0.2588,-0.9659,0.4339,-0.9010,0.5830,-0.4981,-0.8671,39.0000,33.0000,27.0000,45.0000,24.0000,33.0000,36.0000,27.0000,45.0000,34.5000,6.3640,39.0000,33.0000,6.6332,42.0000,34.9000,7.6984,51.0000,34.0000,7.7853,54.0000,32.9750,9.1665,63.0000,-9.0000,-3.0000,-15.0000,-0.2308,45.0000
1995-09-07 14:00:00,12,39,42,5,14,0,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5833,-0.5000,-0.8660,30.0000,39.0000,39.0000,42.0000,30.0000,54.0000,39.0000,33.0000,21.0000,36.0000,8.4853,42.0000,33.0000,6.6332,42.0000,35.4000,7.6546,51.0000,33.8000,7.4077,51.0000,33.0000,9.1871,63.0000,12.0000,3.0000,0.0000,0.4000,21.0000
1995-09-07 14:00:30,9,48,51,6,14,0,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5837,-0.5019,-0.8649,42.0000,30.0000,33.0000,36.0000,33.0000,30.0000,21.0000,12.0000,39.0000,46.5000,6.3640,51.0000,34.5000,8.7464,51.0000,36.3000,7.8527,51.0000,34.1500,7.7149,51.0000,33.2500,9.2657,63.0000,9.0000,21.0000,15.0000,0.2143,39.0000
1995-09-07 14:01:00,9,18,24,3,14,1,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5840,-0.5038,-0.8638,51.0000,42.0000,39.0000,27.0000,45.0000,36.0000,24.0000,18.0000,30.0000,37.5000,19.0919,51.0000,34.2000,9.0774,51.0000,36.2000,7.9931,51.0000,33.9500,7.8209,51.0000,33.2500,9.2657,63.0000,-27.0000,-18.0000,-3.0000,-0.5294,30.0000
1995-09-07 14:01:30,9,24,24,3,14,1,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5844,-0.5057,-0.8627,24.0000,51.0000,30.0000,36.0000,36.0000,33.0000,27.0000,18.0000,27.0000,24.0000,0.0000,24.0000,33.0000,9.5917,51.0000,35.3000,7.7866,51.0000,33.8000,7.9251,51.0000,33.2250,9.2867,63.0000,0.0000,-27.0000,-12.0000,0.0000,27.0000
1995-09-07 14:02:00,12,33,33,4,14,2,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5847,-0.5075,-0.8616,24.0000,24.0000,42.0000,21.0000,45.0000,45.0000,12.0000,15.0000,39.0000,28.5000,6.3640,33.0000,34.2000,8.6255,51.0000,34.7000,7.2070,51.0000,33.6000,7.7879,51.0000,33.4000,9.0789,63.0000,9.0000,9.0000,12.0000,0.3750,39.0000
1995-09-07 14:02:30,15,33,39,4,14,2,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5851,-0.5094,-0.8605,33.0000,24.0000,51.0000,27.0000,36.0000,30.0000,18.0000,33.0000,18.0000,36.0000,4.2426,39.0000,35.4000,8.3427,51.0000,34.9000,7.2414,51.0000,33.7500,7.8040,51.0000,33.5750,8.9815,63.0000,6.0000,15.0000,12.0000,0.1818,18.0000
1995-09-07 14:03:00,9,24,27,3,14,3,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5854,-0.5113,-0.8594,39.0000,33.0000,24.0000,39.0000,39.0000,30.0000,24.0000,39.0000,21.0000,33.0000,8.4853,39.0000,34.2000,8.6255,51.0000,34.5000,7.3379,51.0000,33.7000,7.8380,51.0000,33.6000,8.9587,63.0000,-12.0000,-6.0000,-12.0000,-0.3077,21.0000
1995-09-07 14:03:30,9,21,27,3,14,3,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5858,-0.5132,-0.8583,27.0000,39.0000,24.0000,33.0000,36.0000,33.0000,36.0000,12.0000,24.0000,27.0000,0.0000,27.0000,33.6000,8.9219,51.0000,34.3000,7.4609,51.0000,33.6000,7.8852,51.0000,33.5250,8.9761,63.0000,0.0000,-12.0000,-6.0000,0.0000,24.0000
1995-09-07 14:04:00,12,24,24,3,14,4,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5861,-0.5150,-0.8572,27.0000,27.0000,33.0000,39.0000,33.0000,45.0000,30.0000,15.0000,21.0000,25.5000,2.1213,27.0000,32.1000,9.1706,51.0000,34.1000,7.6580,51.0000,33.2500,7.8365,51.0000,33.4750,9.0126,63.0000,-3.0000,-3.0000,-15.0000,-0.1111,21.0000
1995-09-07 14:04:30,6,24,27,3,14,4,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5865,-0.5169,-0.8560,24.0000,27.0000,39.0000,30.0000,45.0000,45.0000,21.0000,21.0000,30.0000,25.5000,2.1213,27.0000,31.8000,9.2952,51.0000,34.2000,7.5402,51.0000,32.9500,7.7228,51.0000,33.5250,8.9593,63.0000,3.0000,0.0000,-3.0000,0.1250,30.0000
1995-09-07 14:05:00,12,24,27,3,14,5,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5868,-0.5188,-0.8549,27.0000,24.0000,27.0000,42.0000,42.0000,36.0000,39.0000,27.0000,36.0000,27.0000,0.0000,27.0000,30.3000,8.6545,51.0000,34.1000,7.6174,51.0000,32.8000,7.7499,51.0000,33.4250,8.9646,63.0000,0.0000,3.0000,-15.0000,0.0000,36.0000
1995-09-07 14:05:30,9,27,33,4,14,5,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5872,-0.5206,-0.8538,27.0000,27.0000,27.0000,51.0000,36.0000,36.0000,21.0000,21.0000,24.0000,30.0000,4.2426,33.0000,28.5000,4.9497,39.0000,34.1000,7.6174,51.0000,32.7500,7.7386,51.0000,33.5250,8.8915,63.0000,6.0000,6.0000,-18.0000,0.2222,24.0000
1995-09-07 14:06:00,12,33,42,5,14,6,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5875,-0.5225,-0.8526,33.0000,27.0000,24.0000,24.0000,27.0000,27.0000,18.0000,21.0000,42.0000,37.5000,6.3640,42.0000,30.3000,6.2370,42.0000,34.0000,7.4879,51.0000,33.0000,7.7918,51.0000,33.7250,8.8089,63.0000,9.0000,15.0000,18.0000,0.2727,42.0000
1995-09-07 14:06:30,6,24,27,3,14,6,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5878,-0.5244,-0.8515,42.0000,33.0000,27.0000,24.0000,36.0000,30.0000,30.0000,24.0000,24.0000,34.5000,10.6066,42.0000,30.6000,5.9666,42.0000,33.7000,7.5847,51.0000,32.9500,7.8209,51.0000,33.7000,8.8238,63.0000,-15.0000,-6.0000,3.0000,-0.3571,24.0000
1995-09-07 14:07:00,12,30,33,4,14,7,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5882,-0.5262,-0.8504,27.0000,42.0000,27.0000,33.0000,21.0000,24.0000,30.0000,24.0000,48.0000,30.0000,4.2426,33.0000,30.6000,5.9666,42.0000,33.3000,7.2785,51.0000,33.1000,7.7322,51.0000,33.7250,8.8174,63.0000,6.0000,-9.0000,0.0000,0.2222,48.0000
1995-09-07 14:07:30,6,24,24,3,14,7,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5885,-0.5281,-0.8492,33.0000,27.0000,33.0000,39.0000,27.0000,27.0000,24.0000,24.0000,30.0000,28.5000,6.3640,33.0000,29.1000,5.4863,42.0000,32.9000,7.4526,51.0000,33.0500,7.7818,51.0000,33.7250,8.8174,63.0000,-9.0000,-3.0000,-15.0000,-0.2727,30.0000
1995-09-07 14:08:00,15,21,27,3,14,8,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5889,-0.5299,-0.8480,24.0000,33.0000,42.0000,27.0000,39.0000,33.0000,21.0000,30.0000,36.0000,25.5000,2.1213,27.0000,29.1000,5.4863,42.0000,32.5000,7.4359,51.0000,32.9500,7.8209,51.0000,33.7750,8.7615,63.0000,3.0000,-6.0000,0.0000,0.1250,36.0000
1995-09-07 14:08:30,9,27,30,3,14,8,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5892,-0.5318,-0.8469,27.0000,24.0000,27.0000,27.0000,33.0000,30.0000,24.0000,27.0000,18.0000,28.5000,2.1213,30.0000,29.4000,5.4406,42.0000,32.3000,7.4192,51.0000,32.9500,7.8209,51.0000,33.8250,8.7223,63.0000,3.0000,6.0000,3.0000,0.1111,18.0000
1995-09-07 14:09:00,12,15,21,3,14,9,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5896,-0.5336,-0.8457,30.0000,27.0000,33.0000,24.0000,39.0000,30.0000,24.0000,27.0000,36.0000,25.5000,6.3640,30.0000,29.1000,5.8395,42.0000,31.9000,7.6984,51.0000,32.8000,7.9635,51.0000,33.8000,8.7549,63.0000,-9.0000,-6.0000,-3.0000,-0.3000,36.0000
1995-09-07 14:09:30,12,30,36,4,14,9,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5899,-0.5355,-0.8446,21.0000,30.0000,24.0000,27.0000,30.0000,33.0000,24.0000,30.0000,18.0000,28.5000,10.6066,36.0000,30.0000,6.1644,42.0000,31.6000,7.3372,51.0000,32.8500,7.9742,51.0000,33.9000,8.7105,63.0000,15.0000,6.0000,9.0000,0.7143,18.0000
1995-09-07 14:10:00,9,18,18,2,14,10,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5903,-0.5373,-0.8434,36.0000,21.0000,27.0000,27.0000,42.0000,21.0000,39.0000,18.0000,24.0000,27.0000,12.7279,36.0000,29.1000,7.2180,42.0000,30.8000,7.4713,51.0000,32.8000,8.0587,51.0000,33.7250,8.8174,63.0000,-18.0000,-3.0000,-9.0000,-0.5000,24.0000
1995-09-07 14:10:30,9,18,24,3,14,10,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5906,-0.5391,-0.8422,18.0000,36.0000,30.0000,33.0000,51.0000,21.0000,27.0000,33.0000,33.0000,21.0000,4.2426,24.0000,28.2000,7.2388,42.0000,30.4000,7.5045,51.0000,32.8500,7.9933,51.0000,33.7000,8.8409,63.0000,6.0000,-12.0000,-9.0000,0.3333,33.0000
1995-09-07 14:11:00,6,18,21,3,14,11,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5910,-0.5410,-0.8410,24.0000,18.0000,21.0000,42.0000,24.0000,36.0000,18.0000,42.0000,30.0000,22.5000,2.1213,24.0000,26.1000,5.6657,36.0000,30.2000,7.6762,51.0000,32.6000,8.1265,51.0000,33.7250,8.8003,63.0000,-3.0000,3.0000,-21.0000,-0.1250,30.0000
1995-09-07 14:11:30,9,33,39,4,14,11,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5913,-0.5428,-0.8399,21.0000,24.0000,36.0000,27.0000,24.0000,45.0000,30.0000,36.0000,30.0000,30.0000,12.7279,39.0000,27.3000,6.9929,39.0000,30.3000,7.7733,51.0000,32.5000,8.0074,51.0000,33.8000,8.8066,63.0000,18.0000,15.0000,12.0000,0.8571,30.0000
1995-09-07 14:12:00,9,21,30,3,14,12,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5917,-0.5446,-0.8387,39.0000,21.0000,18.0000,33.0000,33.0000,30.0000,30.0000,18.0000,18.0000,34.5000,6.3640,39.0000,27.0000,6.7823,39.0000,30.6000,7.5731,51.0000,32.5000,8.0074,51.0000,33.8000,8.8066,63.0000,-9.0000,9.0000,-3.0000,-0.2308,18.0000
1995-09-07 14:12:30,12,36,39,4,14,12,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5920,-0.5465,-0.8375,30.0000,39.0000,24.0000,24.0000,39.0000,30.0000,33.0000,24.0000,24.0000,34.5000,6.3640,39.0000,28.5000,7.6485,39.0000,31.0000,7.6924,51.0000,32.6500,8.0440,51.0000,33.8500,8.8190,63.0000,9.0000,0.0000,15.0000,0.3000,24.0000
1995-09-07 14:13:00,9,18,18,2,14,13,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5924,-0.5483,-0.8363,39.0000,30.0000,21.0000,27.0000,27.0000,36.0000,27.0000,24.0000,36.0000,28.5000,14.8492,39.0000,27.6000,8.3427,39.0000,30.3000,7.8922,51.0000,32.3500,8.2500,51.0000,33.7750,8.9155,63.0000,-21.0000,-12.0000,-9.0000,-0.5385,36.0000
1995-09-07 14:13:30,9,24,27,3,14,13,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5927,-0.5501,-0.8351,18.0000,39.0000,39.0000,30.0000,27.0000,18.0000,24.0000,21.0000,18.0000,22.5000,6.3640,27.0000,27.3000,8.3006,39.0000,30.1000,7.8974,51.0000,32.5000,8.0644,51.0000,33.8000,8.8921,63.0000,9.0000,-12.0000,-3.0000,0.5000,18.0000
1995-09-07 14:14:00,12,24,30,3,14,14,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5931,-0.5519,-0.8339,27.0000,18.0000,30.0000,21.0000,24.0000,36.0000,36.0000,27.0000,27.0000,28.5000,2.1213,30.0000,28.2000,8.0250,39.0000,29.8000,7.7165,51.0000,32.4000,8.0574,51.0000,33.7500,8.8965,63.0000,3.0000,12.0000,9.0000,0.1111,27.0000
1995-09-07 14:14:30,9,27,30,3,14,14,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5934,-0.5538,-0.8327,30.0000,27.0000,39.0000,36.0000,27.0000,33.0000,27.0000,15.0000,36.0000,30.0000,0.0000,30.0000,27.6000,7.5895,39.0000,29.8000,7.7165,51.0000,32.3500,8.0629,51.0000,33.7750,8.8815,63.0000,0.0000,3.0000,-6.0000,0.0000,36.0000
1995-09-07 14:15:00,9,18,24,3,14,15,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5938,-0.5556,-0.8315,30.0000,30.0000,18.0000,18.0000,27.0000,27.0000,27.0000,21.0000,54.0000,27.0000,4.2426,30.0000,28.2000,6.9570,39.0000,29.2000,7.4297,51.0000,32.3000,8.1059,51.0000,33.7500,8.9050,63.0000,-6.0000,-6.0000,6.0000,-0.2000,54.0000
1995-09-07 14:15:30,9,33,42,5,14,15,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5941,-0.5574,-0.8303,24.0000,30.0000,27.0000,24.0000,33.0000,24.0000,33.0000,24.0000,42.0000,33.0000,12.7279,42.0000,30.0000,8.0000,42.0000,28.9000,6.6610,42.0000,32.6000,8.1265,51.0000,33.8250,8.9364,63.0000,18.0000,12.0000,18.0000,0.7500,42.0000
1995-09-07 14:16:00,9,42,48,5,14,16,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5944,-0.5592,-0.8290,42.0000,24.0000,30.0000,21.0000,42.0000,27.0000,51.0000,27.0000,39.0000,45.0000,4.2426,48.0000,32.7000,9.1049,48.0000,29.7000,7.4471,48.0000,32.9500,8.3309,51.0000,33.8000,8.8921,63.0000,6.0000,24.0000,27.0000,0.1429,39.0000
1995-09-07 14:16:30,9,24,27,3,14,16,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5948,-0.5610,-0.8278,48.0000,42.0000,30.0000,39.0000,27.0000,51.0000,39.0000,15.0000,33.0000,37.5000,14.8492,48.0000,31.5000,8.9722,48.0000,29.8000,7.3878,48.0000,32.5500,8.0199,51.0000,33.7000,8.9006,63.0000,-21.0000,-15.0000,-12.0000,-0.4375,33.0000
1995-09-07 14:17:00,15,45,45,5,14,17,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5951,-0.5628,-0.8266,27.0000,48.0000,24.0000,30.0000,33.0000,51.0000,48.0000,24.0000,39.0000,36.0000,12.7279,45.0000,33.0000,9.8995,48.0000,30.2000,7.8758,48.0000,32.4500,7.8209,51.0000,33.6750,8.8642,63.0000,18.0000,-3.0000,15.0000,0.6667,39.0000
1995-09-07 14:17:30,9,30,33,4,14,17,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5955,-0.5646,-0.8254,45.0000,27.0000,42.0000,39.0000,24.0000,33.0000,48.0000,21.0000,33.0000,39.0000,8.4853,45.0000,32.4000,9.6747,48.0000,30.0000,7.7192,48.0000,32.4500,7.8209,51.0000,33.5500,8.7657,63.0000,-12.0000,6.0000,-6.0000,-0.2667,33.0000
1995-09-07 14:18:00,9,18,24,3,14,18,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5958,-0.5664,-0.8241,33.0000,45.0000,48.0000,18.0000,27.0000,39.0000,21.0000,27.0000,36.0000,28.5000,6.3640,33.0000,33.0000,8.8318,48.0000,29.9000,7.7786,48.0000,32.2000,7.8477,51.0000,33.5750,8.7338,63.0000,-9.0000,-21.0000,6.0000,-0.2727,36.0000
1995-09-07 14:18:30,9,18,21,3,14,18,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5962,-0.5682,-0.8229,24.0000,33.0000,27.0000,27.0000,30.0000,33.0000,27.0000,18.0000,30.0000,22.5000,2.1213,24.0000,32.4000,9.4657,48.0000,29.7000,7.9314,48.0000,32.0000,7.9788,51.0000,33.5250,8.7888,63.0000,-3.0000,-12.0000,-6.0000,-0.1250,30.0000
1995-09-07 14:19:00,9,21,27,3,14,19,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5965,-0.5700,-0.8216,21.0000,24.0000,45.0000,30.0000,21.0000,30.0000,42.0000,24.0000,42.0000,24.0000,4.2426,27.0000,32.1000,9.5969,48.0000,29.8000,7.8758,48.0000,31.9500,8.0009,51.0000,33.4000,8.7739,63.0000,6.0000,3.0000,-3.0000,0.2857,42.0000
1995-09-07 14:19:30,12,24,30,3,14,19,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5969,-0.5718,-0.8204,27.0000,21.0000,33.0000,30.0000,36.0000,24.0000,51.0000,15.0000,30.0000,28.5000,2.1213,30.0000,32.1000,9.5969,48.0000,29.9000,7.8580,48.0000,32.0500,7.9371,51.0000,33.2250,8.6281,63.0000,3.0000,9.0000,0.0000,0.1111,30.0000
1995-09-07 14:20:00,9,24,27,3,14,20,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5972,-0.5736,-0.8192,30.0000,27.0000,24.0000,24.0000,18.0000,30.0000,30.0000,21.0000,33.0000,28.5000,2.1213,30.0000,32.4000,9.3595,48.0000,29.9000,7.8580,48.0000,32.0000,7.9596,51.0000,33.2000,8.6419,63.0000,-3.0000,0.0000,3.0000,-0.1000,33.0000
1995-09-07 14:20:30,6,24,27,3,14,20,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5976,-0.5754,-0.8179,27.0000,30.0000,21.0000,42.0000,24.0000,33.0000,39.0000,15.0000,33.0000,27.0000,0.0000,27.0000,30.9000,8.8374,48.0000,29.7000,7.8527,48.0000,31.9000,7.9845,51.0000,33.1000,8.6436,63.0000,0.0000,-3.0000,-15.0000,0.0000,33.0000
1995-09-07 14:21:00,6,21,27,3,14,21,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5979,-0.5771,-0.8166,27.0000,27.0000,27.0000,48.0000,21.0000,45.0000,27.0000,15.0000,24.0000,27.0000,0.0000,27.0000,28.8000,6.5115,45.0000,29.2000,7.5127,48.0000,31.6000,7.8204,51.0000,33.1000,8.6436,63.0000,0.0000,0.0000,-21.0000,0.0000,24.0000
1995-09-07 14:21:30,9,15,21,3,14,21,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5983,-0.5789,-0.8154,27.0000,27.0000,30.0000,27.0000,39.0000,36.0000,30.0000,18.0000,39.0000,24.0000,4.2426,27.0000,28.2000,6.9570,45.0000,29.0000,7.6519,48.0000,31.3500,7.9166,51.0000,33.0250,8.7096,63.0000,-6.0000,-6.0000,-6.0000,-0.2222,39.0000
1995-09-07 14:22:00,12,27,33,4,14,22,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5986,-0.5807,-0.8141,21.0000,27.0000,27.0000,45.0000,30.0000,45.0000,36.0000,12.0000,36.0000,27.0000,8.4853,33.0000,27.0000,4.2426,33.0000,29.0000,7.6519,48.0000,31.1500,7.7149,51.0000,33.0000,8.7053,63.0000,12.0000,6.0000,-12.0000,0.5714,36.0000
1995-09-07 14:22:30,15,42,51,6,14,22,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5990,-0.5825,-0.8128,33.0000,21.0000,27.0000,33.0000,39.0000,36.0000,36.0000,21.0000,30.0000,42.0000,12.7279,51.0000,28.8000,8.6255,51.0000,29.9000,8.5756,51.0000,31.4000,8.1077,51.0000,33.1250,8.8551,63.0000,18.0000,30.0000,18.0000,0.5455,30.0000
1995-09-07 14:23:00,15,27,36,4,14,23,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5993,-0.5842,-0.8116,51.0000,33.0000,27.0000,24.0000,18.0000,39.0000,39.0000,18.0000,24.0000,43.5000,10.6066,51.0000,30.0000,8.7178,51.0000,30.2000,8.6279,51.0000,31.3500,8.0692,51.0000,33.1000,8.8426,63.0000,-15.0000,3.0000,12.0000,-0.2941,24.0000
1995-09-07 14:23:30,12,24,33,4,14,23,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.5997,-0.5860,-0.8103,36.0000,51.0000,21.0000,21.0000,27.0000,36.0000,24.0000,30.0000,36.0000,34.5000,2.1213,36.0000,31.2000,8.1486,51.0000,30.3000,8.6429,51.0000,31.3000,8.0492,51.0000,33.1750,8.8028,63.0000,-3.0000,-18.0000,12.0000,-0.0833,36.0000
1995-09-07 14:24:00,12,30,36,4,14,24,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.6000,-0.5878,-0.8090,33.0000,36.0000,33.0000,27.0000,30.0000,33.0000,36.0000,18.0000,27.0000,34.5000,2.1213,36.0000,32.1000,8.1302,51.0000,30.8000,8.5193,51.0000,31.3500,8.0692,51.0000,33.1750,8.8028,63.0000,3.0000,0.0000,9.0000,0.0909,27.0000
1995-09-07 14:24:30,12,30,39,4,14,24,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.6003,-0.5895,-0.8077,36.0000,33.0000,51.0000,30.0000,30.0000,45.0000,27.0000,21.0000,24.0000,37.5000,2.1213,39.0000,33.0000,8.3666,51.0000,30.9000,8.5997,51.0000,31.2500,7.9332,51.0000,33.2750,8.8003,63.0000,3.0000,6.0000,9.0000,0.0833,24.0000
1995-09-07 14:25:00,9,33,39,4,14,25,0,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.6007,-0.5913,-0.8064,39.0000,36.0000,36.0000,27.0000,24.0000,42.0000,45.0000,21.0000,39.0000,39.0000,0.0000,39.0000,34.2000,8.2704,51.0000,31.6000,8.3650,51.0000,31.2000,7.8736,51.0000,33.2250,8.7500,63.0000,0.0000,3.0000,12.0000,0.0000,39.0000
1995-09-07 14:25:30,12,30,33,4,14,25,30,3,0,1,-0.5000,-0.8660,0.4339,-0.9010,0.6010,-0.5931,-0.8052,39.0000,39.0000,33.0000,27.0000,42.0000,36.0000,63.0000,27.0000,33.0000,36.0000,4.2426,39.0000,34.8000,7.8994,51.0000,31.9000,8.2435,51.0000,31.1500,7.8521,51.0000,32.9750,8.3096,57.0000,-6.0000,-6.0000,6.0000,-0.1538,33.0000
